pitch_cur,pitch_rel,pitch_rel_set,rc_ch3
7291,-0.187,-0.196,0
7289,-0.187,-0.196,0
7288,-0.187,-0.196,0
7286,-0.187,-0.196,0
7287,-0.187,-0.196,0
7285,-0.187,-0.196,0
7281,-0.187,-0.196,0
7278,-0.187,-0.196,0
7280,-0.187,-0.196,0
7229,-0.186,-0.196,0
7272,-0.187,-0.196,0
7274,-0.187,-0.196,0
7269,-0.187,-0.196,0
7222,-0.186,-0.196,0
7266,-0.187,-0.196,0
7264,-0.187,-0.196,0
7263,-0.187,-0.196,0
7261,-0.187,-0.196,0
7257,-0.187,-0.196,0
7255,-0.187,-0.196,0
7253,-0.187,-0.196,0
7252,-0.187,-0.196,0
7249,-0.187,-0.196,0
7246,-0.187,-0.196,0
7245,-0.187,-0.196,0
7246,-0.187,-0.196,0
7198,-0.186,-0.196,0
7239,-0.187,-0.196,0
7238,-0.187,-0.196,0
7233,-0.187,-0.196,0
7231,-0.187,-0.196,0
7230,-0.187,-0.196,0
7185,-0.186,-0.196,0
7230,-0.187,-0.196,0
7227,-0.187,-0.196,0
