accel_toe,bat_pct,bullet_cnt,cali_step,ch_mode,ch_yaw,ch_yaw_set,chassis_ok,dbus_toe,drop,event_bits,ff_b_hat,ff_k_hat,fric1_cur,fric1_rpm,fric2_cur,fric2_rpm,fric_set,gimbal_ok,gyro_toe,high_freq,i1,i2,i3,i4,key_v,local_heat,mouse_x,mouse_y,pitch_cur,pitch_mode,pitch_rel,pitch_rel_set,pitch_toe,rc_ch0,rc_ch1,rc_ch2,rc_ch3,rc_s0,rc_s1,ref_toe,rel,rel_set,seq,shoot_mode,tick_ms,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd,trigger_spd_set,vx_set,vy_set,wz_set,yaw_abs,yaw_abs_set,yaw_cur,yaw_gyro,yaw_gyro_set,yaw_mode,yaw_rel,yaw_rel_set,yaw_toe
0,97,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37671,0,768497,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.002,0.0,0,0.434,-0.27,0
0,100,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37672,0,768517,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.002,0.0,0,0.434,-0.27,0
0,100,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37673,0,768537,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.01,0.0,0,0.434,-0.27,0
0,100,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37674,0,768557,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.01,0.0,0,0.434,-0.27,0
0,100,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37675,0,768577,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.002,0.0,0,0.434,-0.27,0
0,100,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37676,0,768597,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.004,0.0,0,0.434,-0.27,0
0,94,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37677,0,768617,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.003,0.0,0,0.434,-0.27,0
0,94,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37678,0,768637,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.0,0.0,0,0.434,-0.27,0
0,94,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37679,0,768657,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.001,0.0,0,0.434,-0.27,0
0,94,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37680,0,768678,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.0,0.0,0,0.434,-0.27,0
0,94,0,0,3,0.27,0.0,1,1,0,0,0,0.0,30,-3,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37681,0,768698,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.006,0.0,0,0.434,-0.27,0
0,98,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37682,0,768719,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.001,0.0,0,0.434,-0.27,0
0,98,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37683,0,768739,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.006,0.0,0,0.434,-0.27,0
0,98,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37684,0,768759,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.004,0.0,0,0.434,-0.27,0
0,98,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37685,0,768779,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.0,0.0,0,0.434,-0.27,0
0,98,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37686,0,768799,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.008,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37687,0,768819,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.001,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37688,0,768839,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.003,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37689,0,768860,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.006,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37690,0,768881,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.01,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37691,0,768902,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.003,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37692,0,768923,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.002,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37693,0,768944,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.001,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37694,0,768965,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.001,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37695,0,768986,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,-0.003,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37696,0,769007,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.009,0.0,0,0.434,-0.27,0
0,96,0,0,3,0.27,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.197,1.584,0,0,0,0,0,0,0,1,-0.27,0.0,37697,0,769028,0,3721,0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0,0.003,0.0,0,0.434,-0.27,0
