accel_toe,bat_pct,bullet_cnt,cali_step,ch_mode,ch_yaw,ch_yaw_set,chassis_ok,dbus_toe,drop,event_bits,evt_chassis_mode_changed,evt_chassis_snapshot_invalid,evt_cmd_burst_toggle,evt_cmd_high_freq_toggle,evt_cmd_reverse_trigger,evt_cmd_shoot_toggle,evt_cmd_vt03_trigger,evt_dbus_toe_changed,evt_dial_neg,evt_dial_pos,evt_fn1_cur,evt_fn2_cur,evt_gimbal_snapshot_invalid,evt_pause_cur,evt_pitch_mode_changed,evt_pitch_toe_changed,evt_s0_not_down,evt_trigger_cur,evt_vt03_online,evt_yaw_mode_changed,evt_yaw_toe_changed,ff_b_hat,ff_k_hat,fric1_cur,fric1_rpm,fric2_cur,fric2_rpm,fric_set,gimbal_ok,gyro_toe,high_freq,i1,i2,i3,i4,key_v,local_heat,mouse_x,mouse_y,pitch_cur,pitch_mode,pitch_rel,pitch_rel_set,pitch_toe,rc_ch0,rc_ch1,rc_ch2,rc_ch3,rc_s0,rc_s1,ref_toe,rel,rel_set,seq,shoot_mode,tick_ms,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd,trigger_spd_set,vt03_toe,vx_set,vy_set,wz_set,yaw_abs,yaw_abs_set,yaw_cur,yaw_gyro,yaw_gyro_set,yaw_mode,yaw_rel,yaw_rel_set,yaw_toe
0,100,0,0,2,-0.596,0.355,1,1,618,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,680,0,13643,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,681,0,13663,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.006,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,682,0,13683,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.002,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,683,0,13703,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,684,0,13723,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,685,0,13743,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,686,0,13763,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.002,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,687,0,13783,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.002,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,688,0,13803,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,689,0,13823,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.004,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,690,0,13843,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,691,0,13863,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,692,0,13883,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.006,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,693,0,13903,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,694,0,13923,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.004,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,50,-5,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,695,0,13943,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,696,0,13963,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.009,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,697,0,13983,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,698,0,14003,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,699,0,14023,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.176,1.584,0,0,0,0,0,2,3,1,0.601,0.0,700,0,14043,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,30,-3,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,701,0,14063,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.002,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,702,0,14083,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,703,0,14103,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,704,0,14123,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,705,0,14143,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,706,0,14163,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.008,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,707,0,14183,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.596,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,30,-3,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,708,0,14203,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,709,0,14223,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.002,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,30,-3,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,710,0,14243,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.001,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,711,0,14263,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,712,0,14283,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,713,0,14303,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.003,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,30,-3,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,714,0,14323,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.009,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,715,0,14343,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,716,0,14363,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,-0.004,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,717,0,14383,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,718,0,14403,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.0,0.0,0,0.601,-0.355,0
0,100,0,0,2,-0.595,0.355,1,1,618,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.175,1.584,0,0,0,0,0,2,3,1,0.601,0.0,719,0,14423,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.005,0.0,0,0.005,0.0,0,0.601,-0.355,0
