seq,tick_ms,rc_s0,shoot_mode,fric1_rpm,fric2_rpm,fric_set,vt03_toe,evt_vt03_online,evt_s0_not_down,evt_dial_pos,evt_dial_neg
196750,3935043,3,1,-9269,9404,-492800.0,0,1,1,1,0
196751,3935063,3,1,-9277,9404,-490800.0,0,1,1,1,0
196752,3935083,3,1,-9242,9389,-488800.0,0,1,1,1,0
196753,3935103,3,1,-9271,9402,-486800.0,0,1,1,1,0
196754,3935123,3,1,-9271,9414,-484800.0,0,1,1,1,0
196755,3935143,3,1,-9262,9418,-482800.0,0,1,1,1,0
196756,3935163,3,1,-9294,9423,-480800.0,0,1,1,1,0
196757,3935183,3,1,-9262,9414,-479900.0,0,1,1,0,0
196758,3935203,3,1,-9273,9414,-479900.0,0,1,1,0,0
196759,3935223,3,1,-9283,9404,-479900.0,0,1,1,0,0
196760,3935243,3,1,-9250,9414,-479900.0,0,1,1,0,0
196761,3935263,3,1,-9262,9427,-479900.0,0,1,1,0,0
196762,3935283,3,1,-9273,9429,-479900.0,0,1,1,0,0
196763,3935303,3,1,-9244,9431,-479900.0,0,1,1,0,0
196764,3935323,3,1,-9271,9429,-479900.0,0,1,1,0,0
196765,3935343,3,1,-9265,9423,-479900.0,0,1,1,0,0
196766,3935363,3,1,-9271,9427,-479900.0,0,1,1,0,0
196767,3935383,3,1,-9294,9439,-479900.0,0,1,1,0,0
196768,3935403,3,1,-9260,9443,-479900.0,0,1,1,0,0
196769,3935423,3,1,-9283,9450,-478800.0,0,1,1,1,0
196770,3935443,3,1,-9281,9435,-476800.0,0,1,1,1,0
196771,3935463,3,1,-9254,9439,-474800.0,0,1,1,1,0
196772,3935483,3,1,-9277,9437,-472800.0,0,1,1,1,0
196773,3935503,3,1,-9273,9446,-470800.0,0,1,1,1,0
196774,3935523,3,1,-9262,9456,-468800.0,0,1,1,1,0
196775,3935543,3,1,-9294,9458,-466800.0,0,1,1,1,0
196776,3935563,3,1,-9267,9462,-464800.0,0,1,1,1,0
196777,3935583,3,1,-9269,9446,-462800.0,0,1,1,1,0
196778,3935603,3,1,-9296,9439,-460800.0,0,1,1,1,0
196779,3935623,3,1,-9254,9443,-458800.0,0,1,1,1,0
196780,3935643,3,1,-9271,9448,-457200.0,0,1,1,0,0
196781,3935663,3,1,-9267,9454,-457200.0,0,1,1,0,0
