accel_toe,bat_pct,bullet_cnt,cali_step,ch_mode,ch_yaw,ch_yaw_set,chassis_ok,dbus_toe,drop,event_bits,ff_b_hat,ff_k_hat,fric1_cur,fric1_rpm,fric2_cur,fric2_rpm,fric_set,gimbal_ok,gyro_toe,high_freq,i1,i2,i3,i4,key_v,local_heat,mouse_x,mouse_y,pitch_cur,pitch_mode,pitch_rel,pitch_rel_set,pitch_toe,rc_ch0,rc_ch1,rc_ch2,rc_ch3,rc_s0,rc_s1,ref_toe,rel,rel_set,seq,shoot_mode,tick_ms,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd,trigger_spd_set,vx_set,vy_set,wz_set,yaw_abs,yaw_abs_set,yaw_cur,yaw_gyro,yaw_gyro_set,yaw_mode,yaw_rel,yaw_rel_set,yaw_toe
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28005,0,572745,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28006,0,572766,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.007,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28007,0,572786,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.004,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28008,0,572806,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.006,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28009,0,572826,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.004,0.0,0,-1.432,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28010,0,572846,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28011,0,572866,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.003,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28012,0,572887,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28013,0,572908,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.013,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28014,0,572930,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.003,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28015,0,572951,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28016,0,572972,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.007,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28017,0,572993,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28018,0,573014,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28019,0,573035,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28020,0,573056,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28021,0,573076,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28022,0,573096,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28023,0,573116,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28024,0,573136,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28025,0,573156,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28026,0,573176,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28027,0,573197,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.432,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28028,0,573217,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.005,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28029,0,573237,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28030,0,573257,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28031,0,573277,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28032,0,573297,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28033,0,573317,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28034,0,573338,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.432,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28035,0,573358,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004,0.0,0,-1.432,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28036,0,573378,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28037,0,573398,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28038,0,573418,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28039,0,573439,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28040,0,573460,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28041,0,573481,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28042,0,573502,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28043,0,573523,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.432,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28044,0,573544,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28045,0,573565,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28046,0,573586,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.013,0.0,0,-1.433,-1.433,0
0,48,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28047,0,573606,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,48,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28048,0,573626,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,48,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28049,0,573647,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,48,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28050,0,573668,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,48,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28051,0,573688,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28052,0,573708,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003,0.0,0,-1.432,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28053,0,573728,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28054,0,573748,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28055,0,573768,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.004,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28056,0,573788,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,46,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28057,0,573809,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,46,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28058,0,573830,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,46,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28059,0,573850,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0,-1.433,-1.433,0
0,46,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28060,0,573870,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.005,0.0,0,-1.433,-1.433,0
0,46,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28061,0,573890,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.003,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28062,0,573910,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28063,0,573931,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28064,0,573952,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28065,0,573972,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.004,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28066,0,573993,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28067,0,574014,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28068,0,574035,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28069,0,574056,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28070,0,574077,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.004,0.0,0,-1.433,-1.433,0
