shoot_mode,trigger_spd,trigger_spd_set,trigger_ecd_fdb,trigger_ecd_set,bullet_cnt,trigger_cur,trigger_sw,reverse_flag,local_heat,referee_heat
2,-15.064,8000.0,-60965,0,0,8000,0,0,0.0,0
2,-0.5,8000.0,-62359,0,0,8000,0,0,0.0,0
2,11.188,8000.0,-52584,0,0,8000,0,0,0.0,0
2,22.09,8000.0,-32416,0,0,8000,0,0,0.0,0
2,33.324,627.717,-2133,0,0,8000,0,0,0.0,0
2,36.881,-8000.0,32579,0,0,-8000,0,0,0.0,0
2,22.763,-8000.0,54928,0,0,-8000,0,0,0.0,0
2,6.787,-8000.0,62483,0,0,-8000,0,0,0.0,0
2,-6.506,-8000.0,57170,0,0,-8000,0,0,0.0,0
2,-18.22,-8000.0,40536,0,0,-8000,0,0,0.0,0
2,-29.946,-6443.698,14449,0,0,-8000,0,0,0.0,0
2,-40.298,7870.359,-21964,0,0,8000,0,0,0.0,0
2,-30.207,8000.0,-52748,0,0,8000,0,0,0.0,0
2,-12.451,8000.0,-65394,0,0,8000,0,0,0.0,0
2,1.128,8000.0,-65011,0,0,8000,0,0,0.0,0
2,12.492,8000.0,-52933,0,0,8000,0,0,0.0,0
2,23.888,8000.0,-22635,0,0,8000,0,0,0.0,0
2,33.325,-8000.0,24715,0,0,-8000,0,0,0.0,0
2,23.575,-8000.0,47623,0,0,-8000,0,0,0.0,0
2,8.127,-8000.0,56661,0,0,-8000,0,0,0.0,0
2,-4.924,-8000.0,53017,0,0,-8000,0,0,0.0,0
2,-16.7,-8000.0,38263,0,0,-8000,0,0,0.0,0
2,-28.425,-5514.489,12493,0,0,-8000,0,0,0.0,0
2,-37.952,8000.0,-40511,0,0,8000,0,0,0.0,0
2,-26.028,8000.0,-66021,0,0,8000,0,0,0.0,0
2,-9.372,8000.0,-76047,0,0,8000,0,0,0.0,0
2,3.447,8000.0,-73570,0,0,8000,0,0,0.0,0
2,14.644,8000.0,-60679,0,0,8000,0,0,0.0,0
2,25.706,8000.0,-37186,0,0,8000,0,0,0.0,0
2,36.993,813.884,-3195,0,0,8000,0,0,0.0,0
2,41.941,-8000.0,36172,0,0,-8000,0,0,0.0,0
