ff_b_hat,pitch_cur,pitch_rel,pitch_rel_set,rc_ch3
7893,8240,0.19,0.154,-363
7893,7781,0.206,0.161,-360
7893,7570,0.215,0.169,-352
7883,7634,0.217,0.176,-345
7873,7738,0.215,0.182,-318
7863,7721,0.215,0.188,-294
7853,7683,0.213,0.189,-264
7843,7628,0.212,0.189,-208
7833,7411,0.213,0.189,-181
7823,7364,0.212,0.189,-129
7813,7314,0.21,0.189,-91
7803,7142,0.211,0.189,-28
7793,6983,0.212,0.189,-9
7783,6958,0.21,0.189,0
7773,6870,0.21,0.189,0
7763,6749,0.21,0.189,0
7753,6640,0.21,0.189,14
7743,6628,0.207,0.189,23
7733,6487,0.207,0.188,36
7723,6367,0.207,0.188,42
7713,6278,0.207,0.187,48
7703,6140,0.207,0.186,62
7693,5993,0.207,0.184,71
7683,5956,0.204,0.183,95
7673,5853,0.203,0.181,110
7663,5659,0.203,0.178,138
7653,5499,0.202,0.175,150
7643,5324,0.201,0.172,161
7633,5167,0.2,0.169,181
7623,4936,0.199,0.165,194
7613,4740,0.197,0.161,216
7603,4617,0.194,0.157,224
7593,4472,0.19,0.152,235
7583,4190,0.188,0.147,239
7573,4028,0.184,0.142,242
7563,3919,0.18,0.137,243
7553,3953,0.174,0.133,240
7543,3970,0.169,0.128,225
7533,4054,0.162,0.124,215
7523,4026,0.157,0.119,195
7513,4006,0.152,0.116,180
7503,4019,0.148,0.112,162
7493,4031,0.143,0.11,118
7483,4102,0.138,0.107,98
7473,4176,0.132,0.106,63
7463,4165,0.128,0.105,44
7453,4285,0.123,0.104,15
7443,4395,0.118,0.104,6
7433,4446,0.113,0.104,0
7423,4538,0.108,0.104,0
7413,4612,0.105,0.104,0
7403,4712,0.101,0.104,-12
7393,4852,0.097,0.104,-20
7383,5010,0.093,0.105,-32
7373,5223,0.088,0.105,-38
7363,5385,0.085,0.106,-43
7353,5429,0.085,0.107,-50
7343,5558,0.085,0.108,-54
7333,5634,0.085,0.109,-65
7323,5770,0.085,0.111,-72
7313,5922,0.085,0.112,-85
7303,6079,0.085,0.114,-91
7293,6246,0.085,0.116,-97
7283,6351,0.087,0.118,-113
7273,6521,0.088,0.12,-121
7263,6774,0.087,0.123,-132
7253,6950,0.088,0.126,-132
7243,7143,0.088,0.128,-124
7242,7369,0.089,0.131,-115
7252,7598,0.09,0.133,-103
7262,7823,0.091,0.135,-73
7272,7939,0.094,0.136,-53
7282,8050,0.097,0.136,-8
7292,8186,0.099,0.136,0
7302,8300,0.102,0.136,2
7312,8398,0.104,0.136,19
7322,8514,0.105,0.136,35
7332,8520,0.108,0.134,72
7342,8515,0.111,0.133,88
7352,8487,0.115,0.131,115
7362,8458,0.117,0.128,130
7372,8353,0.12,0.126,159
7382,8265,0.122,0.122,172
7392,8126,0.125,0.119,185
7402,7909,0.128,0.115,212
7412,7734,0.129,0.11,226
7422,7589,0.129,0.105,254
7427,7387,0.129,0.1,267
7417,7125,0.129,0.095,292
7407,6819,0.129,0.089,302
7397,6559,0.128,0.083,311
7387,6169,0.128,0.076,327
7377,5765,0.128,0.07,334
7367,5367,0.127,0.063,350
7357,5044,0.124,0.056,357
7347,4632,0.121,0.048,371
7337,4375,0.115,0.041,377
7327,4093,0.108,0.033,382
7317,3838,0.101,0.026,391
7307,3554,0.093,0.018,394
7300,3491,0.081,0.01,399
7300,3492,0.069,0.002,400
7300,3691,0.054,-0.005,401
7300,3914,0.038,-0.013,401
7300,4083,0.022,-0.021,399
7300,4322,0.004,-0.029,390
7300,4728,-0.016,-0.037,382
7300,4983,-0.033,-0.044,360
7300,5288,-0.05,-0.051,348
7300,5502,-0.064,-0.058,316
7300,5886,-0.079,-0.064,297
7300,6314,-0.095,-0.07,278
7300,6616,-0.106,-0.075,246
7300,6887,-0.115,-0.08,233
7291,7096,-0.122,-0.084,210
7288,7335,-0.128,-0.088,198
7298,7440,-0.131,-0.092,177
7308,7445,-0.13,-0.096,170
7318,7531,-0.13,-0.099,164
7328,7540,-0.128,-0.102,146
7338,7558,-0.127,-0.105,141
7348,7676,-0.128,-0.107,112
7358,7783,-0.128,-0.11,103
7368,7822,-0.128,-0.111,89
7378,7783,-0.127,-0.113,82
7388,7772,-0.125,-0.115,70
7398,7801,-0.125,-0.116,37
7408,7927,-0.126,-0.116,25
7418,8005,-0.127,-0.117,9
7428,7944,-0.125,-0.117,5
7438,7974,-0.124,-0.117,0
7448,7991,-0.123,-0.117,0
7458,8045,-0.123,-0.117,0
7468,8173,-0.125,-0.117,0
7478,8200,-0.125,-0.117,0
7488,8162,-0.123,-0.117,0
7498,8143,-0.121,-0.117,0
7508,8129,-0.12,-0.117,-4
7518,8175,-0.12,-0.117,-17
7528,8332,-0.122,-0.116,-30
7538,8366,-0.122,-0.115,-60
7548,8325,-0.12,-0.114,-78
7558,8318,-0.118,-0.112,-121
7568,8499,-0.118,-0.109,-152
7578,8668,-0.119,-0.105,-215
7588,8822,-0.119,-0.101,-240
7598,9027,-0.119,-0.096,-261
7608,9156,-0.117,-0.09,-288
7618,9335,-0.115,-0.085,-290
7628,9580,-0.113,-0.079,-283
7638,9813,-0.111,-0.073,-279
7648,10126,-0.111,-0.068,-275
7658,10485,-0.111,-0.062,-275
7668,10773,-0.109,-0.057,-273
7678,10905,-0.104,-0.051,-266
7688,11168,-0.1,-0.046,-260
7698,11424,-0.096,-0.041,-249
7708,11536,-0.09,-0.036,-247
7718,11547,-0.085,-0.031,-242
7728,11580,-0.08,-0.026,-239
7738,11448,-0.072,-0.022,-234
7748,11370,-0.065,-0.017,-232
7758,11268,-0.056,-0.012,-236
7768,11225,-0.049,-0.007,-245
7777,11055,-0.038,-0.002,-250
7785,10959,-0.028,0.002,-253
7787,10752,-0.016,0.007,-249
7787,10493,-0.002,0.012,-245
7787,10338,0.009,0.016,-236
7787,10121,0.02,0.021,-236
7787,9790,0.033,0.026,-236
7787,9518,0.045,0.03,-236
7790,9357,0.053,0.035,-235
7799,9096,0.062,0.04,-234
7809,9009,0.068,0.045,-232
7819,8851,0.073,0.049,-223
7829,8607,0.08,0.053,-217
7839,8402,0.086,0.058,-201
7849,8360,0.088,0.062,-192
7859,8389,0.088,0.065,-173
7869,8384,0.088,0.069,-160
7879,8343,0.089,0.072,-146
7889,8213,0.092,0.074,-126
7899,8222,0.092,0.077,-119
7909,8265,0.091,0.079,-107
7919,8297,0.09,0.081,-98
7929,8247,0.091,0.083,-79
7939,8187,0.092,0.084,-70
7949,8203,0.092,0.086,-62
7959,8284,0.091,0.087,-49
7969,8172,0.093,0.088,-41
7979,8076,0.095,0.088,-28
7989,8065,0.096,0.089,-19
7999,8099,0.095,0.089,-1
8007,8037,0.096,0.089,0
8015,8057,0.095,0.089,0
8019,7980,0.096,0.089,0
8009,7836,0.098,0.089,0
7999,7820,0.098,0.089,0
7989,7771,0.098,0.089,0
7979,7749,0.098,0.089,0
7969,7693,0.098,0.089,0
7959,7599,0.098,0.089,0
7949,7553,0.098,0.089,0
7939,7506,0.098,0.089,0
7929,7404,0.099,0.089,0
7919,7468,0.097,0.089,0
7909,7476,0.095,0.089,0
7899,7295,0.098,0.089,0
7889,7191,0.099,0.089,0
7879,7153,0.099,0.089,0
7869,7218,0.097,0.089,0
7859,7186,0.096,0.089,0
7849,7082,0.097,0.089,0
7839,7107,0.095,0.089,0
7829,7008,0.096,0.089,0
7819,6899,0.098,0.089,0
7809,6902,0.097,0.089,0
7799,6854,0.097,0.089,0
7789,6806,0.097,0.089,0
7779,6878,0.095,0.089,0
7769,6812,0.095,0.089,0
7759,6723,0.095,0.089,0
7749,6651,0.096,0.089,0
7739,6613,0.096,0.089,0
7729,6695,0.094,0.089,0
7719,6683,0.093,0.089,0
7709,6661,0.092,0.089,0
7699,6572,0.093,0.089,0
7689,6551,0.093,0.089,0
7679,6523,0.093,0.089,0
7669,6490,0.093,0.089,0
7659,6472,0.093,0.089,0
7649,6561,0.091,0.089,0
7639,6544,0.09,0.089,0
7629,6388,0.092,0.089,2
7619,6385,0.092,0.089,4
7609,6454,0.091,0.089,7
7599,6451,0.09,0.089,14
7589,6409,0.09,0.088,19
7579,6457,0.088,0.088,27
7569,6406,0.088,0.087,32
7559,6286,0.09,0.087,40
7549,6258,0.09,0.086,42
7539,6260,0.089,0.085,43
7529,6158,0.09,0.084,45
7519,6181,0.088,0.083,46
7509,6157,0.088,0.082,47
7499,6082,0.088,0.081,47
7489,6056,0.087,0.08,45
7479,5944,0.088,0.08,42
7469,5884,0.088,0.079,38
7459,5860,0.087,0.078,29
7449,5783,0.087,0.078,22
7439,5765,0.086,0.077,10
7429,5888,0.082,0.077,5
7419,5910,0.08,0.077,0
7409,5804,0.081,0.077,0
7399,5822,0.08,0.077,0
7389,5783,0.08,0.077,0
7379,5791,0.079,0.077,0
7369,5810,0.079,0.077,0
7359,5814,0.078,0.077,0
7349,5777,0.078,0.077,0
7339,5728,0.079,0.077,0
7329,5761,0.078,0.077,1
7319,5776,0.077,0.077,14
7309,5741,0.077,0.077,21
7299,5838,0.075,0.076,38
7289,5831,0.074,0.075,45
7279,5749,0.075,0.074,54
7269,5676,0.075,0.073,55
7259,5682,0.075,0.072,57
7249,5666,0.074,0.071,57
7239,5688,0.072,0.07,57
7229,5697,0.071,0.069,55
7219,5585,0.072,0.068,54
7209,5578,0.071,0.067,51
7199,5521,0.071,0.066,48
7189,5500,0.07,0.065,45
7179,5432,0.07,0.064,40
7169,5375,0.07,0.063,36
7159,5429,0.068,0.063,24
7149,5363,0.068,0.062,18
7139,5313,0.068,0.062,7
7129,5272,0.068,0.062,4
7119,5233,0.068,0.062,1
7109,5150,0.069,0.062,0
7099,5240,0.066,0.062,0
7089,5335,0.063,0.062,0
7079,5347,0.062,0.062,0
7069,5306,0.062,0.062,0
7059,5337,0.061,0.062,6
7049,5315,0.061,0.062,15
7039,5332,0.06,0.061,30
7029,5269,0.061,0.061,36
7019,5318,0.059,0.06,48
7009,5348,0.058,0.059,55
6999,5262,0.059,0.058,66
6989,5206,0.059,0.056,69
6979,5191,0.058,0.055,69
6969,5133,0.058,0.053,66
6959,5118,0.057,0.052,64
6949,5163,0.055,0.051,55
6939,5189,0.052,0.05,49
6929,5109,0.052,0.049,35
6919,5054,0.052,0.048,27
6909,5090,0.051,0.048,19
6899,5037,0.051,0.048,10
6889,5003,0.051,0.048,7
6879,5013,0.05,0.048,2
6869,4981,0.05,0.048,0
6859,4911,0.051,0.048,0
6849,4934,0.05,0.048,0
6839,4993,0.049,0.048,0
6829,4956,0.049,0.048,0
6819,4931,0.049,0.048,0
6809,4956,0.048,0.048,0
6799,4936,0.048,0.048,0
6789,4921,0.048,0.048,0
6779,4910,0.048,0.048,0
6769,4899,0.048,0.048,0
6759,4888,0.048,0.048,-17
6749,4930,0.047,0.048,-26
6739,4935,0.047,0.049,-39
6729,4943,0.047,0.05,-43
6719,4963,0.047,0.051,-52
6709,4993,0.047,0.052,-58
6699,5031,0.047,0.053,-65
6689,5082,0.047,0.054,-82
6679,5144,0.047,0.056,-88
6669,5219,0.047,0.058,-100
6659,5306,0.047,0.06,-105
6649,5408,0.047,0.062,-118
6639,5480,0.048,0.065,-126
6629,5616,0.048,0.067,-134
6619,5764,0.048,0.07,-144
6609,5931,0.048,0.073,-147
6599,6108,0.048,0.076,-150
6589,6301,0.048,0.079,-150
6579,6508,0.048,0.082,-143
6583,6694,0.049,0.085,-140
6593,6868,0.05,0.088,-138
6603,7141,0.05,0.09,-135
6613,7405,0.05,0.093,-134
6623,7649,0.051,0.096,-132
6633,7866,0.052,0.098,-132
6643,8023,0.055,0.101,-135
6653,8240,0.058,0.104,-138
6663,8466,0.06,0.107,-141
6673,8647,0.063,0.109,-145
6683,8755,0.068,0.112,-145
6693,8723,0.075,0.115,-146
6703,8801,0.082,0.118,-150
6713,8827,0.088,0.121,-160
6723,8843,0.095,0.125,-165
6733,8883,0.102,0.128,-168
6743,8856,0.108,0.131,-172
6753,8875,0.115,0.135,-173
6763,8798,0.122,0.138,-175
6773,8819,0.128,0.142,-176
6783,8852,0.132,0.145,-174
6793,8748,0.139,0.149,-171
6803,8563,0.148,0.152,-165
6813,8310,0.158,0.155,-146
6819,7946,0.169,0.158,-135
6828,7718,0.177,0.16,-110
6838,7559,0.184,0.162,-94
6848,7214,0.192,0.164,-63
6858,6923,0.199,0.165,-47
6858,6841,0.2,0.166,-31
6852,6818,0.199,0.166,-4
6842,6691,0.198,0.166,0
6832,6677,0.195,0.166,0
6822,6526,0.194,0.166,0
6812,6277,0.196,0.166,0
6802,6180,0.195,0.166,0
6792,6063,0.194,0.166,0
6782,5908,0.194,0.166,0
6772,5836,0.193,0.166,0
6762,5669,0.193,0.166,0
6752,5526,0.193,0.166,2
6742,5380,0.193,0.166,17
6732,5233,0.193,0.166,26
6722,5112,0.192,0.165,35
6712,5070,0.19,0.164,50
6702,5042,0.187,0.163,56
6692,4953,0.184,0.162,68
6682,4760,0.184,0.161,76
6672,4586,0.184,0.159,91
6662,4440,0.184,0.157,96
6652,4366,0.181,0.155,100
6642,4277,0.179,0.153,107
6632,4091,0.178,0.151,109
6622,3881,0.178,0.149,107
6612,3719,0.177,0.147,104
6602,3575,0.176,0.145,93
6592,3545,0.172,0.143,85
6582,3507,0.168,0.141,75
6572,3467,0.164,0.14,54
6562,3410,0.161,0.139,42
6552,3289,0.16,0.138,19
6542,3334,0.156,0.138,12
6532,3417,0.152,0.138,1
6522,3519,0.148,0.138,0
6512,3608,0.143,0.138,0
6502,3645,0.14,0.138,0
6492,3632,0.138,0.138,0
6482,3734,0.135,0.138,0
6472,3920,0.131,0.138,0
6462,4068,0.127,0.138,0
6452,4237,0.123,0.138,0
6442,4339,0.121,0.138,0
6432,4352,0.121,0.138,0
6422,4441,0.12,0.138,0
6412,4585,0.118,0.138,0
6402,4603,0.119,0.138,0
6392,4697,0.119,0.138,-8
6382,4772,0.119,0.138,-13
6372,4854,0.119,0.138,-18
6362,4951,0.119,0.139,-32
6352,5053,0.119,0.14,-44
6342,5126,0.12,0.141,-73
6332,5261,0.12,0.142,-84
6322,5437,0.119,0.144,-98
6312,5544,0.12,0.146,-103
6302,5685,0.121,0.148,-107
6292,5827,0.121,0.151,-112
6282,6051,0.121,0.153,-113
6272,6164,0.122,0.155,-112
6272,6337,0.123,0.157,-108
6282,6570,0.123,0.159,-87
6292,6565,0.128,0.161,-73
6302,6706,0.13,0.162,-58
6312,6906,0.131,0.163,-32
6322,6983,0.133,0.164,-19
6332,7112,0.134,0.164,0
6342,7256,0.135,0.164,0
6352,7331,0.137,0.164,0
6362,7265,0.141,0.164,0
6372,7257,0.145,0.164,0
6382,7269,0.148,0.164,0
6392,7264,0.151,0.164,6
6402,7111,0.157,0.163,23
6412,7108,0.159,0.163,33
6422,7061,0.161,0.162,56
6432,6912,0.165,0.161,69
6442,6780,0.168,0.159,84
6452,6640,0.171,0.157,116
6462,6496,0.172,0.155,134
6459,6423,0.171,0.151,175
6449,6273,0.171,0.148,193
6439,6019,0.171,0.144,210
6429,5832,0.171,0.14,214
6419,5619,0.17,0.135,216
6409,5336,0.17,0.131,206
6399,5047,0.17,0.127,193
6389,4794,0.169,0.123,158
6379,4518,0.168,0.121,140
6369,4378,0.165,0.118,104
6359,4218,0.162,0.116,84
6349,4010,0.16,0.115,64
6339,3721,0.16,0.114,25
6329,3503,0.159,0.114,11
6319,3418,0.156,0.113,0
6309,3286,0.154,0.113,-1
6299,3158,0.151,0.114,-32
6289,3211,0.146,0.114,-47
6279,3308,0.14,0.116,-61
6269,3297,0.136,0.117,-87
6259,3430,0.131,0.119,-99
6249,3508,0.127,0.121,-123
6239,3676,0.122,0.124,-133
6229,3807,0.119,0.127,-150
6219,4061,0.115,0.13,-155
6209,4227,0.112,0.133,-159
6199,4372,0.111,0.136,-165
6189,4477,0.112,0.139,-167
6179,4717,0.111,0.143,-170
6169,4965,0.111,0.146,-172
6159,5104,0.112,0.15,-176
6149,5292,0.114,0.153,-178
6139,5526,0.115,0.157,-179
6129,5806,0.115,0.16,-178
6119,6104,0.115,0.164,-175
6129,6428,0.115,0.167,-165
6139,6722,0.115,0.171,-158
6149,6999,0.117,0.174,-140
6159,7250,0.119,0.176,-131
6169,7510,0.121,0.179,-121
6179,7667,0.125,0.181,-91
6189,7812,0.13,0.182,-71
6199,7916,0.135,0.184,-36
6209,7941,0.141,0.184,-21
6219,7877,0.149,0.184,0
6229,7772,0.158,0.184,0
6239,7543,0.167,0.184,0
6246,7308,0.177,0.184,4
6256,7144,0.185,0.184,19
6266,7061,0.19,0.183,49
6276,6859,0.195,0.182,60
6286,6648,0.2,0.181,81
6296,6666,0.199,0.179,92
6306,6594,0.198,0.177,104
6316,6524,0.197,0.175,134
6325,6352,0.197,0.172,147
6316,6027,0.199,0.169,161
6306,5870,0.198,0.166,165
6296,5756,0.196,0.162,172
6286,5515,0.195,0.159,176
6276,5353,0.193,0.155,179
6266,5126,0.191,0.151,185
6256,4812,0.191,0.148,187
6246,4539,0.19,0.144,187
6236,4252,0.19,0.14,185
6226,3911,0.19,0.137,179
6216,3686,0.187,0.133,172
6206,3516,0.184,0.13,159
6196,3395,0.178,0.127,122
6186,3187,0.174,0.125,100
6176,2948,0.172,0.123,56
6166,2820,0.168,0.122,36
6156,2747,0.164,0.122,8
6146,2616,0.161,0.122,0
6136,2760,0.154,0.122,0
6126,2922,0.147,0.122,-22
6116,2951,0.142,0.123,-39
6106,3066,0.137,0.124,-74
6096,3209,0.131,0.125,-90
6086,3300,0.128,0.127,-123
6076,3492,0.123,0.13,-137
6066,3648,0.12,0.133,-148
6056,3857,0.117,0.136,-168
6046,3986,0.116,0.14,-174
6036,4143,0.116,0.143,-178
6026,4451,0.114,0.147,-177
6016,4678,0.113,0.15,-172
6006,4821,0.115,0.154,-170
5996,4998,0.116,0.157,-167
5986,5280,0.116,0.16,-162
5976,5610,0.115,0.163,-160
5966,5896,0.115,0.167,-158
5969,6086,0.118,0.17,-157
5979,6285,0.121,0.173,-153
5989,6501,0.124,0.176,-151
5999,6689,0.128,0.179,-149
6009,6959,0.13,0.182,-146
6019,7210,0.132,0.185,-146
6029,7382,0.136,0.188,-148
6039,7472,0.141,0.189,-148
6049,7490,0.148,0.189,-145
6059,7450,0.154,0.189,-142
6069,7411,0.161,0.189,-138
6079,7340,0.168,0.189,-122
6089,7187,0.176,0.189,-107
6099,6986,0.184,0.189,-63
6109,6742,0.193,0.189,-39
6119,6654,0.197,0.189,-3
6129,6662,0.199,0.189,0
6139,6682,0.199,0.189,0
6149,6781,0.197,0.189,26
6159,6717,0.197,0.189,49
6169,6606,0.197,0.187,88
6179,6576,0.197,0.185,106
6189,6474,0.197,0.183,144
6199,6354,0.197,0.18,165
6207,6201,0.197,0.176,185
6198,6000,0.197,0.172,218
6188,5812,0.196,0.168,231
6178,5600,0.195,0.163,247
6168,5313,0.195,0.158,250
6158,5054,0.194,0.153,243
6148,4723,0.194,0.148,233
6138,4466,0.193,0.144,217
6128,4196,0.191,0.14,175
6118,3960,0.189,0.137,151
6108,3797,0.185,0.134,98
6098,3683,0.181,0.132,72
6088,3459,0.178,0.131,30
6078,3306,0.175,0.131,17
6068,3177,0.172,0.131,8
6058,3143,0.167,0.131,0
6048,3157,0.162,0.131,0
6038,3019,0.16,0.131,-14
6028,2845,0.159,0.131,-23
6018,2716,0.158,0.132,-43
6008,2657,0.157,0.133,-55
5998,2715,0.154,0.134,-69
5988,2822,0.151,0.136,-93
5978,2908,0.148,0.138,-102
5968,3032,0.144,0.14,-116
5958,3069,0.142,0.142,-119
5948,3181,0.14,0.145,-142
5938,3292,0.138,0.148,-152
5928,3415,0.138,0.151,-162
5918,3630,0.135,0.154,-178
5908,3896,0.132,0.158,-183
5898,4047,0.132,0.162,-191
5888,4210,0.133,0.165,-195
5878,4483,0.132,0.169,-202
5868,4745,0.132,0.173,-204
5858,4974,0.133,0.177,-206
5848,5142,0.135,0.182,-208
5838,5364,0.138,0.186,-210
5828,5592,0.14,0.189,-219
5824,5908,0.139,0.189,-222
5834,6052,0.141,0.189,-227
5844,6281,0.142,0.189,-227
5854,6504,0.143,0.189,-226
5864,6553,0.147,0.189,-218
5874,6627,0.151,0.189,-210
5884,6739,0.154,0.189,-184
5894,6744,0.158,0.189,-165
5904,6746,0.163,0.189,-114
5914,6734,0.167,0.189,-86
5924,6695,0.172,0.189,-59
5934,6604,0.177,0.189,-14
5944,6534,0.182,0.189,0
5954,6562,0.184,0.189,0
5964,6538,0.187,0.189,0
5974,6566,0.187,0.189,12
5984,6573,0.188,0.189,16
5994,6595,0.188,0.189,20
6004,6606,0.188,0.188,28
6014,6602,0.188,0.188,33
6024,6549,0.189,0.187,43
6034,6468,0.19,0.186,47
6044,6417,0.191,0.185,52
6054,6350,0.192,0.184,55
6064,6392,0.19,0.183,58
6074,6363,0.19,0.182,65
6084,6175,0.192,0.18,67
6083,6040,0.194,0.179,68
6073,5999,0.193,0.178,68
6063,5877,0.193,0.176,66
6053,5877,0.19,0.175,63
6043,5815,0.189,0.174,58
6033,5605,0.19,0.173,46
6023,5463,0.191,0.172,38
6013,5402,0.19,0.171,17
6003,5330,0.19,0.171,10
5993,5250,0.189,0.171,0
5983,5175,0.188,0.171,0
5973,4997,0.19,0.171,0
5963,4912,0.19,0.171,0
5953,4857,0.189,0.171,0
5943,4826,0.187,0.171,0
5933,4759,0.187,0.171,0
5923,4773,0.184,0.171,0
5913,4573,0.186,0.171,0
5903,4473,0.187,0.171,0
5893,4481,0.185,0.171,0
5883,4421,0.184,0.171,0
5873,4380,0.184,0.171,0
5863,4414,0.181,0.171,0
5853,4275,0.182,0.171,0
5843,4175,0.183,0.171,0
