pitch_cur,pitch_rel,pitch_rel_set,rc_ch3
8575,-0.229,-0.196,0
8530,-0.228,-0.196,0
8535,-0.228,-0.196,0
8580,-0.229,-0.196,0
8586,-0.229,-0.196,0
8587,-0.229,-0.196,0
8586,-0.229,-0.196,0
8590,-0.229,-0.196,0
8594,-0.229,-0.196,0
8595,-0.229,-0.196,0
8595,-0.229,-0.196,0
8600,-0.229,-0.196,0
8601,-0.229,-0.196,0
8601,-0.229,-0.196,0
8604,-0.229,-0.196,0
8567,-0.228,-0.196,0
8612,-0.229,-0.196,0
8565,-0.228,-0.196,0
8612,-0.229,-0.196,0
8614,-0.229,-0.196,0
8617,-0.229,-0.196,0
8618,-0.229,-0.196,0
8620,-0.229,-0.196,0
8621,-0.229,-0.196,0
8578,-0.228,-0.196,0
8632,-0.229,-0.196,0
8587,-0.228,-0.196,0
8590,-0.228,-0.196,0
8638,-0.229,-0.196,0
8593,-0.228,-0.196,0
8638,-0.229,-0.196,0
8639,-0.229,-0.196,0
8596,-0.228,-0.196,0
8643,-0.229,-0.196,0
8645,-0.229,-0.196,0
8652,-0.229,-0.196,0
8604,-0.228,-0.196,0
8651,-0.229,-0.196,0
8656,-0.229,-0.196,0
8612,-0.228,-0.196,0
8661,-0.229,-0.196,0
8663,-0.229,-0.196,0
8663,-0.229,-0.196,0
8671,-0.229,-0.196,0
8669,-0.229,-0.196,0
8666,-0.229,-0.196,0
8670,-0.229,-0.196,0
8672,-0.229,-0.196,0
8673,-0.229,-0.196,0
8675,-0.229,-0.196,0
8676,-0.229,-0.196,0
8679,-0.229,-0.196,0
8635,-0.228,-0.196,0
8683,-0.229,-0.196,0
8642,-0.228,-0.196,0
8641,-0.228,-0.196,0
8688,-0.229,-0.196,0
8692,-0.229,-0.196,0
8696,-0.229,-0.196,0
8651,-0.228,-0.196,0
8698,-0.229,-0.196,0
8696,-0.229,-0.196,0
8700,-0.229,-0.196,0
8702,-0.229,-0.196,0
8706,-0.229,-0.196,0
8664,-0.228,-0.196,0
8714,-0.229,-0.196,0
8717,-0.229,-0.196,0
8717,-0.229,-0.196,0
8719,-0.229,-0.196,0
8671,-0.228,-0.196,0
8722,-0.229,-0.196,0
8680,-0.228,-0.196,0
8685,-0.228,-0.196,0
8727,-0.229,-0.196,0
8730,-0.229,-0.196,0
8732,-0.229,-0.196,0
8686,-0.228,-0.196,0
8689,-0.228,-0.196,0
8694,-0.228,-0.196,0
8699,-0.228,-0.196,0
8700,-0.228,-0.196,0
8746,-0.229,-0.196,0
8700,-0.228,-0.196,0
8752,-0.229,-0.196,0
8753,-0.229,-0.196,0
8706,-0.228,-0.196,0
8709,-0.228,-0.196,0
8714,-0.228,-0.196,0
8759,-0.229,-0.196,0
8759,-0.229,-0.196,0
8716,-0.228,-0.196,0
8764,-0.229,-0.196,0
8765,-0.229,-0.196,0
8722,-0.228,-0.196,0
8723,-0.228,-0.196,0
8772,-0.229,-0.196,0
8727,-0.228,-0.196,0
8775,-0.229,-0.196,0
8779,-0.229,-0.196,0
8736,-0.228,-0.196,0
8780,-0.229,-0.196,0
8742,-0.228,-0.196,0
8786,-0.229,-0.196,0
8788,-0.229,-0.196,0
8792,-0.229,-0.196,0
8747,-0.228,-0.196,0
8745,-0.228,-0.196,0
8800,-0.229,-0.196,0
8803,-0.229,-0.196,0
8805,-0.229,-0.196,0
8805,-0.229,-0.196,0
8758,-0.228,-0.196,0
8804,-0.229,-0.196,0
8762,-0.228,-0.196,0
8810,-0.229,-0.196,0
8768,-0.228,-0.196,0
8815,-0.229,-0.196,0
8818,-0.229,-0.196,0
8820,-0.229,-0.196,0
8776,-0.228,-0.196,0
8828,-0.229,-0.196,0
8828,-0.229,-0.196,0
8829,-0.229,-0.196,0
8831,-0.229,-0.196,0
8788,-0.228,-0.196,0
8836,-0.229,-0.196,0
8790,-0.228,-0.196,0
8794,-0.228,-0.196,0
8793,-0.228,-0.196,0
8842,-0.229,-0.196,0
8795,-0.228,-0.196,0
8847,-0.229,-0.196,0
8849,-0.229,-0.196,0
8805,-0.228,-0.196,0
8803,-0.228,-0.196,0
8855,-0.229,-0.196,0
8851,-0.229,-0.196,0
8812,-0.228,-0.196,0
8810,-0.228,-0.196,0
8818,-0.228,-0.196,0
8818,-0.228,-0.196,0
8825,-0.228,-0.196,0
8828,-0.228,-0.196,0
8869,-0.229,-0.196,0
8830,-0.228,-0.196,0
8871,-0.229,-0.196,0
8877,-0.229,-0.196,0
