evt_dial_neg,evt_dial_pos,evt_s0_not_down,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,rc_s0,rc_s1,seq,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
0,0,1,1,0,0,0.0,3,2,161763,3235303,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161764,3235323,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161765,3235343,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161766,3235363,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161767,3235383,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161768,3235403,0,0.0,0
0,0,1,1,-3,0,0.0,3,2,161769,3235423,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161770,3235443,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161771,3235463,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161772,3235483,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161773,3235503,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161774,3235523,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161775,3235543,0,0.0,0
0,0,1,1,-3,0,0.0,3,2,161776,3235563,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161777,3235583,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161778,3235603,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161779,3235623,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161780,3235643,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161781,3235663,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161782,3235683,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161783,3235703,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161784,3235723,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161785,3235743,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161786,3235763,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161787,3235783,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161788,3235803,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161789,3235823,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161790,3235843,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161791,3235863,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161792,3235883,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161793,3235903,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161794,3235923,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161795,3235943,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161796,3235963,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161797,3235983,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161798,3236003,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161799,3236023,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161800,3236043,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161801,3236063,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161802,3236083,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161803,3236103,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161804,3236123,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161805,3236143,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161806,3236163,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161807,3236183,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161808,3236203,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161809,3236223,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161810,3236243,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161811,3236263,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161812,3236283,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161813,3236303,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161814,3236323,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161815,3236343,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161816,3236363,0,0.0,0
